300,310,320,330,340,350
20.818250395737678,21.237650128360155,21.64806897077845,22.049766942054617,22.44299316368926,22.827987737408463
17.844646890931486,18.21150861699784,18.57181503668592,18.925742700149314,19.27345350084246,19.615097135339393
10.743755880450855,11.118351884198098,11.49138461902971,11.862614595573092,12.231820559643072,12.598798156759905
8.175471901173745,8.481917332942286,8.788515835241988,9.095058975782726,9.401355450143773,9.707229674244912
7.038982275003163,7.299423349264445,7.560121191966765,7.820940437480514,8.081759423576273,8.342468747394253
6.283852624483106,6.513154694857406,6.742470163974637,6.971757273114144,7.200978876674247,7.430101756172093
5.735512419474658,5.943581085862254,6.15143821527713,6.359105821747621,6.5666046167549545,6.773953765487606
5.411927796360892,5.60373183087696,5.795654469803015,5.987706112588208,6.179896153857083,6.3722329979951855
5.108446422704325,5.2907101856078,5.47340025842078,5.656499651093802,5.8399940167001665,6.023871377951317
5.101271507420521,5.283558406152862,5.466285900434182,5.649432490936116,5.832980312158056,6.016914786872686
5.6108892717146475,5.796022716847348,5.981635870875473,6.1677054352362815,6.354211436471676,6.541137083451353
6.20970922292266,6.39877312841273,6.588538694417701,6.7789699804369965,6.970035048625631,7.161705838275405
6.829430390780652,7.029292919697875,7.229718726076908,7.4307094805519345,7.6322657352345455,7.834387314611834
8.103502905105852,8.31820298077406,8.533596569389463,8.749693781759682,8.966497489088473,9.184005441191802
9.704994128248723,9.923536231689834,10.144055491392074,10.366445113210524,10.590603181930735,10.816433573899218
10.923797822584666,11.17118254406927,11.420699247478671,11.672233261473375,11.925676972093726,12.18093016526045
12.282060060258177,12.582634041347788,12.885059994478596,13.189227460401609,13.495036675731734,13.802398094104072
14.612050626202654,14.998480340124566,15.386333009676617,15.775512509928545,16.16593855366097,16.557544837025993
28.12289054307826,28.739467676103985,29.363034135794372,29.993367629203778,30.63024972231614,31.273468023137816
29.393515323857837,30.06532055615068,30.744239866780607,31.43004104550585,32.12249678253403,32.82138671741351
